start_id,relation_id,end_id
1641,16,177
1643,16,177
1644,16,177
65,16,177
3729,16,177
290,16,177
1654,16,177
1655,16,177
497,16,177
1714,16,177
2230,16,177
1762,16,177
2976,16,177
4177,16,177
3390,16,177
4733,16,177
4221,16,177
3424,16,177
4245,16,177
1791,16,177
1792,16,177
1796,16,177
3854,16,177
4865,16,177
4325,16,177
4125,16,177
4136,16,177
1811,16,177
1812,16,177
1813,16,177
1817,16,177
1818,16,177
4368,16,177
1832,16,177
1842,16,177
1868,16,177
1874,16,177
1876,16,177
4555,16,177
5466,16,177
1882,16,177
1884,16,177
5091,16,177
5093,16,177
5092,16,177
1894,16,177
1896,16,177
1897,16,177
5959,16,177
1902,16,177
1903,16,177
172,16,177
1919,16,177
297,16,177
746,16,177
5107,16,177
1963,16,177
565,16,177
1974,16,177
1975,16,177
1976,16,177
1751,16,177
4816,16,177
1977,16,177
1979,16,177
1980,16,177
4954,16,177
1993,16,177
4289,16,177
5130,16,177
5146,16,177
2032,16,177
2891,16,177
2041,16,177
2042,16,177
3371,16,177
2043,16,177
2044,16,177
5160,16,177
2061,16,177
2064,16,177
2066,16,177
2164,16,177
4126,16,177
2112,16,177
2117,16,177
2119,16,177
2122,16,177
2124,16,177
5197,16,177
5806,16,177
2156,16,177
2191,16,177
89,16,177
2192,16,177
2193,16,177
5651,16,177
2197,16,177
2201,16,177
639,16,177
692,16,177
2211,16,177
2215,16,177
2216,16,177
2217,16,177
2218,16,177
2219,16,177
2220,16,177
768,16,177
2234,16,177
5216,16,177
2240,16,177
2249,16,177
2250,16,177
2251,16,177
2253,16,177
2255,16,177
2256,16,177
2257,16,177
1351,16,177
5325,16,177
2261,16,177
5831,16,177
2291,16,177
4947,16,177
2314,16,177
2373,16,177
2364,16,177
2033,16,177
2407,16,177
5262,16,177
2444,16,177
4952,16,177
3046,16,177
2477,16,177
6326,16,177
2506,16,177
2507,16,177
2513,16,177
2536,16,177
2550,16,177
2558,16,177
2559,16,177
188,16,177
1552,16,177
199,16,177
2571,16,177
2625,16,177
2637,16,177
441,16,177
2704,16,177
2632,16,177
2717,16,177
713,16,177
2727,16,177
2737,16,177
4465,16,177
4491,16,177
2753,16,177
2754,16,177
2756,16,177
2760,16,177
2761,16,177
2762,16,177
2800,16,177
2801,16,177
5396,16,177
2803,16,177
6314,16,177
2834,16,177
2836,16,177
134,16,177
2853,16,177
718,16,177
2867,16,177
1338,16,177
2879,16,177
2883,16,177
2884,16,177
2901,16,177
2919,16,177
2920,16,177
2946,16,177
2960,16,177
3052,16,177
3068,16,177
3072,16,177
3670,16,177
3683,16,177
3093,16,177
3761,16,177
3224,16,177
5679,16,177
3244,16,177
4511,16,177
3289,16,177
5445,16,177
3310,16,177
3311,16,177
3314,16,177
3317,16,177
5552,16,177
3318,16,177
3320,16,177
3321,16,177
5564,16,177
3322,16,177
1645,16,177
5591,16,177
5594,16,177
2121,16,177
3325,16,177
3340,16,177
1700,16,177
3359,16,177
5471,16,177
3366,16,177
3389,16,177
1830,16,177
1886,16,177
3460,16,177
3461,16,177
3469,16,177
3472,16,177
3473,16,177
3474,16,177
3493,16,177
3495,16,177
3502,16,177
3506,16,177
3564,16,177
3569,16,177
3570,16,177
4175,16,177
3602,16,177
3641,16,177
3661,16,177
3662,16,177
3668,16,177
3671,16,177
2864,16,177
3688,16,177
4764,16,177
6012,16,177
5563,16,177
3718,16,177
3724,16,177
2344,16,177
3735,16,177
3759,16,177
626,16,177
628,16,177
631,16,177
3841,16,177
3842,16,177
3843,16,177
1234,16,177
3911,16,177
3913,16,177
3944,16,177
3965,16,177
3971,16,177
2742,16,177
3981,16,177
3997,16,177
4139,16,177
4179,16,177
4180,16,177
4194,16,177
4225,16,177
4236,16,177
4238,16,177
4242,16,177
4340,16,177
2610,16,177
4356,16,177
4357,16,177
5697,16,177
669,16,177
2307,16,177
4488,16,177
4490,16,177
5779,16,177
5781,16,177
2984,16,177
4500,16,177
4547,16,177
4548,16,177
4549,16,177
5832,16,177
4561,16,177
4430,16,177
4457,16,177
5843,16,177
4576,16,177
4418,16,177
5857,16,177
5859,16,177
5898,16,177
4633,16,177
5900,16,177
4641,16,177
1224,16,177
1530,16,177
1746,16,177
4705,16,177
4708,16,177
4718,16,177
4725,16,177
2086,16,177
2244,16,177
4243,16,177
5176,16,177
4734,16,177
4740,16,177
4763,16,177
4796,16,177
5421,16,177
4806,16,177
4835,16,177
4859,16,177
5565,16,177
5972,16,177
4887,16,177
5721,16,177
5722,16,177
4949,16,177
5159,16,177
4956,16,177
4963,16,177
5908,16,177
4970,16,177
4971,16,177
4972,16,177
4973,16,177
5020,16,177
5021,16,177
4938,16,177
5034,16,177
1764,16,177
5088,16,177
5102,16,177
5109,16,177
5110,16,177
5119,16,177
5147,16,177
5156,16,177
5163,16,177
5181,16,177
5199,16,177
5217,16,177
5299,16,177
4283,16,177
5303,16,177
5774,16,177
6283,16,177
6284,16,177
5316,16,177
5321,16,177
5433,16,177
5435,16,177
5783,16,177
5442,16,177
5451,16,177
5495,16,177
5503,16,177
5504,16,177
5513,16,177
5544,16,177
5545,16,177
5548,16,177
1527,16,177
5556,16,177
5920,16,177
4790,16,177
5557,16,177
261,16,177
5570,16,177
2063,16,177
5614,16,177
5627,16,177
5652,16,177
5657,16,177
2035,16,177
3362,16,177
3367,16,177
3368,16,177
5735,16,177
5747,16,177
5748,16,177
4731,16,177
5752,16,177
5753,16,177
5754,16,177
5760,16,177
5763,16,177
10,16,177
5793,16,177
5798,16,177
6078,16,177
5799,16,177
5803,16,177
5812,16,177
2636,16,177
6281,16,177
5815,16,177
5816,16,177
2342,16,177
5879,16,177
5880,16,177
5883,16,177
1482,16,177
5892,16,177
5893,16,177
1273,16,177
5933,16,177
2572,16,177
5966,16,177
5967,16,177
5999,16,177
3929,16,177
6142,16,177
6056,16,177
6059,16,177
6060,16,177
6073,16,177
6084,16,177
6088,16,177
6100,16,177
6101,16,177
6166,16,177
6171,16,177
50,16,177
6197,16,177
6219,16,177
6271,16,177
6287,16,177
3454,16,177
6295,16,177
6299,16,177
6301,16,177
1912,16,177
32,16,177
1959,16,177
37,16,177
46,16,177
2886,16,177
6298,16,177
6300,16,177
6303,16,177
6307,16,177
96,16,177
97,16,177
3544,16,177
99,16,177
100,16,177
3563,16,177
102,16,177
103,16,177
104,16,177
105,16,177
106,16,177
107,16,177
129,16,177
1324,16,177
163,16,177
2757,16,177
173,16,177
184,16,177
1864,16,177
1866,16,177
4637,16,177
216,16,177
218,16,177
222,16,177
223,16,177
225,16,177
226,16,177
240,16,177
260,16,177
264,16,177
269,16,177
2402,16,177
5688,16,177
333,16,177
343,16,177
385,16,177
2159,16,177
411,16,177
416,16,177
418,16,177
1712,16,177
485,16,177
491,16,177
2380,16,177
522,16,177
2676,16,177
553,16,177
557,16,177
580,16,177
594,16,177
608,16,177
609,16,177
613,16,177
615,16,177
616,16,177
619,16,177
620,16,177
624,16,177
621,16,177
623,16,177
2721,16,177
39,16,177
643,16,177
4568,16,177
645,16,177
646,16,177
647,16,177
671,16,177
5192,16,177
751,16,177
51,16,177
756,16,177
758,16,177
6019,16,177
818,16,177
224,16,177
820,16,177
821,16,177
319,16,177
836,16,177
838,16,177
839,16,177
840,16,177
841,16,177
842,16,177
849,16,177
873,16,177
1435,16,177
1444,16,177
1446,16,177
1447,16,177
1774,16,177
1495,16,177
1829,16,177
1058,16,177
1059,16,177
3018,16,177
1123,16,177
82,16,177
1127,16,177
83,16,177
84,16,177
1133,16,177
1134,16,177
3393,16,177
1135,16,177
1136,16,177
3412,16,177
1137,16,177
1138,16,177
1139,16,177
1140,16,177
1141,16,177
1145,16,177
3484,16,177
1151,16,177
1177,16,177
4939,16,177
3624,16,177
112,16,177
1208,16,177
1209,16,177
1210,16,177
1212,16,177
5573,16,177
1228,16,177
5608,16,177
4271,16,177
5702,16,177
1229,16,177
1230,16,177
6308,16,177
1254,16,177
1257,16,177
4499,16,177
127,16,177
822,16,177
1340,16,177
1345,16,177
1346,16,177
5178,16,177
1379,16,177
1383,16,177
1406,16,177
2200,16,177
147,16,177
2239,16,177
1413,16,177
1414,16,177
1415,16,177
1420,16,177
1421,16,177
1424,16,177
1437,16,177
152,16,177
1497,16,177
1498,16,177
1499,16,177
1501,16,177
1502,16,177
1503,16,177
1510,16,177
1522,16,177
1524,16,177
1525,16,177
1553,16,177
1594,16,177
4857,16,177
1598,16,177
4907,16,177
5377,16,177
1613,16,177
5432,16,177
1621,16,177
1622,16,177
1623,16,177
2109,16,177
1666,16,177
1682,16,177
1683,16,177
1684,16,177
1693,16,177
1723,16,177
1727,16,177
1735,16,177
1736,16,177
198,16,177
1679,16,177
1743,16,177
1744,16,177
1745,16,177
1757,16,177
2125,16,177
1773,16,177
1777,16,177
1778,16,177
1803,16,177
2628,16,177
1862,16,177
1863,16,177
1865,16,177
1891,16,177
1893,16,177
1907,16,177
1913,16,177
1947,16,177
1948,16,177
251,16,177
156,16,177
2003,16,177
2004,16,177
2005,16,177
2006,16,177
262,16,177
2026,16,177
2046,16,177
2048,16,177
2054,16,177
2055,16,177
2067,16,177
2068,16,177
2070,16,177
2078,16,177
2100,16,177
2101,16,177
2106,16,177
2107,16,177
2152,16,177
2153,16,177
2161,16,177
2175,16,177
2177,16,177
2178,16,177
1760,16,177
2205,16,177
2207,16,177
5095,16,177
2233,16,177
2235,16,177
5114,16,177
2350,16,177
2241,16,177
2455,16,177
2277,16,177
5015,16,177
481,16,177
2278,16,177
2279,16,177
2280,16,177
2166,16,177
2281,16,177
2282,16,177
2283,16,177
2457,16,177
164,16,177
2312,16,177
2376,16,177
2400,16,177
2406,16,177
2703,16,177
4732,16,177
564,16,177
2456,16,177
2522,16,177
2465,16,177
2589,16,177
2490,16,177
2497,16,177
1268,16,177
2504,16,177
3523,16,177
2512,16,177
4024,16,177
2527,16,177
2533,16,177
2534,16,177
4044,16,177
4051,16,177
2544,16,177
2576,16,177
4879,16,177
2591,16,177
2592,16,177
2593,16,177
610,16,177
2619,16,177
2620,16,177
2621,16,177
2629,16,177
2644,16,177
1328,16,177
2649,16,177
2650,16,177
2651,16,177
1704,16,177
2656,16,177
670,16,177
3750,16,177
2750,16,177
2782,16,177
2789,16,177
2814,16,177
2815,16,177
2835,16,177
2837,16,177
5025,16,177
2869,16,177
2894,16,177
2961,16,177
2971,16,177
2988,16,177
2997,16,177
168,16,177
2627,16,177
3003,16,177
3005,16,177
3028,16,177
3032,16,177
3034,16,177
3035,16,177
845,16,177
1193,16,177
3065,16,177
3066,16,177
1488,16,177
3130,16,177
3271,16,177
5642,16,177
3281,16,177
2090,16,177
3283,16,177
3299,16,177
2856,16,177
3338,16,177
3160,16,177
162,16,177
3353,16,177
1491,16,177
3374,16,177
3682,16,177
740,16,177
3379,16,177
3380,16,177
3381,16,177
3382,16,177
3383,16,177
4607,16,177
3481,16,177
2208,16,177
3536,16,177
3537,16,177
4105,16,177
3545,16,177
149,16,177
3586,16,177
3587,16,177
5145,16,177
5689,16,177
1638,16,177
1668,16,177
3726,16,177
3727,16,177
3776,16,177
3777,16,177
2082,16,177
3780,16,177
767,16,177
3781,16,177
2087,16,177
3782,16,177
3783,16,177
3784,16,177
3785,16,177
3787,16,177
3789,16,177
5770,16,177
3986,16,177
3791,16,177
3792,16,177
3872,16,177
5035,16,177
3904,16,177
3906,16,177
5948,16,177
3931,16,177
4696,16,177
3934,16,177
4214,16,177
3935,16,177
3936,16,177
3937,16,177
3956,16,177
4553,16,177
774,16,177
6005,16,177
4669,16,177
2113,16,177
4742,16,177
5026,16,177
581,16,177
5648,16,177
5877,16,177
2254,16,177
6231,16,177
6276,16,177
6325,16,177
4111,16,177
4112,16,177
871,16,177
4156,16,177
4200,16,177
4201,16,177
4202,16,177
142,16,177
4232,16,177
4246,16,177
4256,16,177
300,16,177
4281,16,177
301,16,177
335,16,177
4294,16,177
4315,16,177
4321,16,177
2365,16,177
2366,16,177
2405,16,177
4350,16,177
4351,16,177
4394,16,177
4396,16,177
4404,16,177
4405,16,177
4407,16,177
4411,16,177
4416,16,177
2927,16,177
4429,16,177
4437,16,177
4439,16,177
4440,16,177
3405,16,177
4469,16,177
4472,16,177
3826,16,177
3887,16,177
4475,16,177
4182,16,177
4206,16,177
4495,16,177
4496,16,177
4727,16,177
4565,16,177
4575,16,177
4593,16,177
4597,16,177
4608,16,177
4610,16,177
337,16,177
699,16,177
4649,16,177
4654,16,177
1166,16,177
1358,16,177
1360,16,177
1366,16,177
874,16,177
876,16,177
1966,16,177
4739,16,177
4753,16,177
4755,16,177
911,16,177
1747,16,177
4759,16,177
1713,16,177
4760,16,177
4768,16,177
4770,16,177
4771,16,177
4811,16,177
4121,16,177
4860,16,177
1985,16,177
5184,16,177
4896,16,177
4976,16,177
5903,16,177
4978,16,177
4980,16,177
5013,16,177
5037,16,177
5043,16,177
5061,16,177
5062,16,177
5069,16,177
5125,16,177
2448,16,177
5153,16,177
5188,16,177
1642,16,177
5190,16,177
2498,16,177
5209,16,177
2962,16,177
2970,16,177
2973,16,177
3029,16,177
5222,16,177
5280,16,177
3343,16,177
5307,16,177
5311,16,177
5342,16,177
5344,16,177
3806,16,177
5353,16,177
5355,16,177
5360,16,177
5394,16,177
4022,16,177
5398,16,177
5400,16,177
5401,16,177
4043,16,177
4181,16,177
5425,16,177
5427,16,177
5429,16,177
5472,16,177
5478,16,177
2771,16,177
2777,16,177
5481,16,177
5482,16,177
5501,16,177
5807,16,177
5515,16,177
6051,16,177
5714,16,177
5527,16,177
5529,16,177
5534,16,177
5535,16,177
13,16,177
5537,16,177
5543,16,177
5549,16,177
5558,16,177
5559,16,177
5918,16,177
5571,16,177
5572,16,177
5610,16,177
5615,16,177
1860,16,177
5622,16,177
5624,16,177
2051,16,177
5625,16,177
1158,16,177
1183,16,177
3567,16,177
5680,16,177
1931,16,177
5718,16,177
5720,16,177
3639,16,177
4583,16,177
5389,16,177
2502,16,177
1169,16,177
5739,16,177
6319,16,177
5759,16,177
5761,16,177
5927,16,177
5767,16,177
5768,16,177
289,16,177
5790,16,177
5800,16,177
1637,16,177
4082,16,177
1202,16,177
2104,16,177
5848,16,177
5849,16,177
3361,16,177
5926,16,177
1227,16,177
5929,16,177
5943,16,177
5946,16,177
5947,16,177
5975,16,177
5981,16,177
4592,16,177
5986,16,177
1238,16,177
5989,16,177
5990,16,177
5996,16,177
5934,16,177
5976,16,177
2172,16,177
6020,16,177
6029,16,177
6034,16,177
1244,16,177
6043,16,177
472,16,177
6046,16,177
593,16,177
1247,16,177
6061,16,177
6062,16,177
6064,16,177
6069,16,177
2390,16,177
1456,16,177
1513,16,177
1516,16,177
1836,16,177
4886,16,177
6139,16,177
1259,16,177
6240,16,177
6278,16,177
6279,16,177
3245,16,177
5038,16,177
6292,16,177
6311,16,177
6320,16,177
5121,16,177
3468,16,177
0,16,177
11,16,177
14,16,177
15,16,177
4927,16,177
4930,16,177
4794,16,177
5165,16,177
18,16,177
19,16,177
45,16,177
54,16,177
6275,16,177
59,16,177
76,16,177
316,16,177
79,16,177
595,16,177
88,16,177
90,16,177
119,16,177
120,16,177
5514,16,177
124,16,177
125,16,177
1336,16,177
128,16,177
5526,16,177
5528,16,177
131,16,177
143,16,177
157,16,177
158,16,177
159,16,177
5631,16,177
192,16,177
2084,16,177
5540,16,177
1750,16,177
2401,16,177
203,16,177
219,16,177
248,16,177
270,16,177
275,16,177
3818,16,177
283,16,177
3988,16,177
2729,16,177
305,16,177
1300,16,177
4598,16,177
323,16,177
4626,16,177
4648,16,177
348,16,177
401,16,177
412,16,177
433,16,177
449,16,177
450,16,177
451,16,177
6053,16,177
457,16,177
458,16,177
1957,16,177
483,16,177
484,16,177
486,16,177
487,16,177
498,16,177
505,16,177
528,16,177
5822,16,177
550,16,177
552,16,177
560,16,177
1314,16,177
575,16,177
577,16,177
583,16,177
584,16,177
585,16,177
588,16,177
171,16,177
591,16,177
596,16,177
249,16,177
598,16,177
599,16,177
625,16,177
627,16,177
43,16,177
629,16,177
632,16,177
813,16,177
633,16,177
5551,16,177
637,16,177
913,16,177
4767,16,177
1200,16,177
1207,16,177
1211,16,177
655,16,177
1438,16,177
657,16,177
658,16,177
659,16,177
1451,16,177
660,16,177
664,16,177
1532,16,177
665,16,177
666,16,177
667,16,177
673,16,177
1732,16,177
691,16,177
1327,16,177
601,16,177
703,16,177
704,16,177
705,16,177
708,16,177
709,16,177
711,16,177
5010,16,177
712,16,177
1969,16,177
728,16,177
729,16,177
777,16,177
780,16,177
781,16,177
782,16,177
479,16,177
574,16,177
802,16,177
805,16,177
603,16,177
4192,16,177
1691,16,177
814,16,177
835,16,177
843,16,177
5116,16,177
855,16,177
739,16,177
861,16,177
866,16,177
889,16,177
890,16,177
6112,16,177
6272,16,177
832,16,177
903,16,177
906,16,177
908,16,177
1635,16,177
886,16,177
1045,16,177
877,16,177
350,16,177
883,16,177
909,16,177
1067,16,177
1068,16,177
6036,16,177
1113,16,177
1122,16,177
1131,16,177
1148,16,177
1149,16,177
1165,16,177
1398,16,177
1106,16,177
1173,16,177
1197,16,177
1198,16,177
5023,16,177
2683,16,177
1288,16,177
1223,16,177
1216,16,177
1335,16,177
1250,16,177
1256,16,177
3757,16,177
1284,16,177
5085,16,177
727,16,177
1312,16,177
1317,16,177
1318,16,177
766,16,177
5782,16,177
5784,16,177
5785,16,177
1677,16,177
1703,16,177
6039,16,177
1329,16,177
1331,16,177
6080,16,177
1349,16,177
1350,16,177
1352,16,177
1353,16,177
1354,16,177
1355,16,177
214,16,177
1363,16,177
5878,16,177
1368,16,177
1370,16,177
1372,16,177
1373,16,177
338,16,177
1753,16,177
1375,16,177
1376,16,177
559,16,177
614,16,177
1384,16,177
837,16,177
1129,16,177
6041,16,177
1426,16,177
1436,16,177
1478,16,177
2458,16,177
4595,16,177
1480,16,177
1449,16,177
1515,16,177
1518,16,177
4056,16,177
1569,16,177
1607,16,177
1719,16,177
1627,16,177
1628,16,177
1629,16,177
1452,16,177
1630,16,177
5105,16,177
2209,16,177
1636,16,177
174,16,177
1686,16,177
4889,16,177
2357,16,177
4172,16,177
5630,16,177
2381,16,177
2484,16,177
1758,16,177
2543,16,177
6229,16,177
1481,16,177
1766,16,177
1775,16,177
1784,16,177
1797,16,177
1793,16,177
1807,16,177
1808,16,177
1809,16,177
1814,16,177
1815,16,177
2654,16,177
1822,16,177
1824,16,177
2652,16,177
3411,16,177
3415,16,177
3426,16,177
3443,16,177
1494,16,177
1833,16,177
1839,16,177
1854,16,177
5921,16,177
1870,16,177
1873,16,177
1880,16,177
1899,16,177
1900,16,177
1909,16,177
4714,16,177
1923,16,177
2895,16,177
5060,16,177
1935,16,177
1950,16,177
5475,16,177
5716,16,177
48,16,177
1998,16,177
1999,16,177
2052,16,177
2074,16,177
2077,16,177
2081,16,177
2093,16,177
2098,16,177
2108,16,177
1869,16,177
2163,16,177
3809,16,177
2169,16,177
2567,16,177
2187,16,177
1142,16,177
95,16,177
2579,16,177
3699,16,177
2228,16,177
4159,16,177
4085,16,177
4100,16,177
4330,16,177
4335,16,177
4187,16,177
2258,16,177
2259,16,177
4213,16,177
2263,16,177
2284,16,177
2288,16,177
4297,16,177
2300,16,177
2302,16,177
2308,16,177
2309,16,177
5635,16,177
1192,16,177
2320,16,177
56,16,177
2343,16,177
2345,16,177
2352,16,177
638,16,177
2359,16,177
2362,16,177
2372,16,177
2408,16,177
2409,16,177
2445,16,177
2449,16,177
2450,16,177
2452,16,177
2475,16,177
2523,16,177
2525,16,177
1632,16,177
146,16,177
2488,16,177
2496,16,177
3681,16,177
2850,16,177
2503,16,177
2981,16,177
2508,16,177
2509,16,177
2510,16,177
2524,16,177
3722,16,177
2537,16,177
2538,16,177
2539,16,177
3946,16,177
2556,16,177
4643,16,177
5011,16,177
1650,16,177
5032,16,177
856,16,177
6054,16,177
2671,16,177
2678,16,177
6208,16,177
6256,16,177
2692,16,177
247,16,177
2698,16,177
4209,16,177
1659,16,177
2731,16,177
2735,16,177
2748,16,177
4542,16,177
1665,16,177
2767,16,177
2769,16,177
2780,16,177
2781,16,177
4554,16,177
1934,16,177
2793,16,177
2795,16,177
2797,16,177
2085,16,177
2804,16,177
2805,16,177
2267,16,177
2820,16,177
2830,16,177
2672,16,177
2839,16,177
2840,16,177
5717,16,177
1676,16,177
2871,16,177
2874,16,177
3894,16,177
2876,16,177
1195,16,177
3448,16,177
1196,16,177
2885,16,177
2887,16,177
2888,16,177
2889,16,177
2900,16,177
2907,16,177
2934,16,177
2937,16,177
2939,16,177
2940,16,177
2634,16,177
2999,16,177
5008,16,177
5901,16,177
3012,16,177
3013,16,177
5910,16,177
3040,16,177
3042,16,177
5974,16,177
5882,16,177
3083,16,177
6134,16,177
6021,16,177
3195,16,177
6068,16,177
5030,16,177
3276,16,177
1698,16,177
3278,16,177
3279,16,177
3280,16,177
769,16,177
3282,16,177
3287,16,177
555,16,177
6152,16,177
3288,16,177
3293,16,177
3294,16,177
1243,16,177
1286,16,177
3312,16,177
3335,16,177
3344,16,177
12,16,177
3363,16,177
2001,16,177
3398,16,177
3417,16,177
2137,16,177
2146,16,177
3422,16,177
3423,16,177
3433,16,177
3435,16,177
3436,16,177
3442,16,177
3449,16,177
3464,16,177
126,16,177
3501,16,177
202,16,177
3507,16,177
208,16,177
3517,16,177
3519,16,177
3527,16,177
3547,16,177
4468,16,177
3573,16,177
3574,16,177
3594,16,177
3595,16,177
3598,16,177
4837,16,177
3614,16,177
3654,16,177
600,16,177
3655,16,177
3707,16,177
1720,16,177
3730,16,177
295,16,177
3743,16,177
1754,16,177
3798,16,177
3801,16,177
2083,16,177
1670,16,177
1783,16,177
3850,16,177
2050,16,177
3863,16,177
3864,16,177
3871,16,177
3889,16,177
3895,16,177
3901,16,177
3905,16,177
3908,16,177
3914,16,177
1881,16,177
3958,16,177
3963,16,177
1895,16,177
3989,16,177
4005,16,177
5881,16,177
4036,16,177
4037,16,177
3470,16,177
1718,16,177
4048,16,177
4057,16,177
4083,16,177
3512,16,177
4095,16,177
6268,16,177
4102,16,177
1994,16,177
4124,16,177
3583,16,177
4153,16,177
4196,16,177
4536,16,177
4233,16,177
4255,16,177
4257,16,177
4258,16,177
4260,16,177
4270,16,177
3932,16,177
2978,16,177
3345,16,177
4295,16,177
2980,16,177
5488,16,177
4304,16,177
4324,16,177
3966,16,177
4326,16,177
4363,16,177
4364,16,177
4372,16,177
6254,16,177
4375,16,177
4035,16,177
2595,16,177
6,16,177
40,16,177
3298,16,177
4402,16,177
4403,16,177
265,16,177
4066,16,177
4428,16,177
675,16,177
4436,16,177
4478,16,177
4479,16,177
4480,16,177
3925,16,177
4486,16,177
1928,16,177
4559,16,177
4560,16,177
3525,16,177
4616,16,177
4617,16,177
4646,16,177
5194,16,177
4603,16,177
4666,16,177
4671,16,177
1949,16,177
4675,16,177
6015,16,177
6028,16,177
4685,16,177
4686,16,177
4687,16,177
4698,16,177
4724,16,177
4736,16,177
1872,16,177
5063,16,177
4765,16,177
4780,16,177
4787,16,177
4789,16,177
5195,16,177
4807,16,177
4808,16,177
5220,16,177
4815,16,177
4874,16,177
4875,16,177
4909,16,177
4959,16,177
4996,16,177
5936,16,177
5058,16,177
5059,16,177
5067,16,177
5097,16,177
5554,16,177
5123,16,177
5133,16,177
5808,16,177
5134,16,177
5144,16,177
5151,16,177
5155,16,177
5166,16,177
4602,19,177
1798,19,177
1662,19,177
2327,19,177
2603,21,177
1944,21,177
2666,21,177
3155,21,177
5039,23,177
4570,23,177
4571,23,177
114,23,177
3903,23,177
3765,23,177
5028,23,177
5376,23,177
5701,23,177
4814,23,177
5196,23,177
1417,23,177
4261,23,177
346,23,177
2924,23,177
1108,23,177
81,23,177
1492,23,177
1422,23,177
4747,23,177
1422,25,177
1801,27,177
2447,27,177
3962,33,177
292,35,177
1080,35,177
2956,35,177
2825,35,177
1462,35,177
1359,35,177
651,35,177
1389,35,177
3945,35,177
1612,35,177
41,35,177
1733,35,177
1470,35,177
1885,35,177
1888,35,177
1951,35,177
2145,35,177
1297,35,177
1342,35,177
2600,35,177
1520,35,177
1521,35,177
4188,35,177
3268,35,177
1828,35,177
3456,35,177
3458,35,177
3503,35,177
3625,35,177
3823,35,177
4679,35,177
3918,35,177
5279,35,177
3922,35,177
2007,35,177
4106,35,177
2080,35,177
2483,35,177
4234,35,177
2150,35,177
1715,35,177
4344,35,177
4354,35,177
4386,35,177
4458,35,177
4482,35,177
2687,35,177
3577,35,177
4619,35,177
4630,35,177
3676,35,177
4721,35,177
2290,35,177
2865,35,177
3610,35,177
5912,35,177
2384,35,177
5048,35,177
5050,35,177
5055,35,177
1550,35,177
3644,35,177
3651,35,177
2480,35,177
2265,35,177
2486,35,177
5772,35,177
2638,35,177
2710,35,177
6074,35,177
92,35,177
5046,35,177
108,35,177
2921,35,177
2922,35,177
2947,35,177
604,35,177
5480,35,177
672,35,177
4573,35,177
773,35,177
3275,35,177
3277,35,177
5719,35,177
1125,35,177
1221,35,177
3420,35,177
78,35,177
6288,35,177
123,35,177
3642,35,177
204,35,177
331,35,177
1946,35,177
2555,35,177
4419,35,177
2198,35,177
3890,35,177
5616,35,177
3899,35,177
2472,35,177
1804,35,177
4081,35,177
4086,35,177
2646,35,177
2680,35,177
3036,35,177
3037,35,177
4310,35,177
3349,35,177
1737,35,177
3961,35,177
3438,35,177
1837,35,177
4409,35,177
2385,35,177
3756,35,177
3779,35,177
4018,35,177
3955,35,177
4663,35,177
4033,35,177
4664,35,177
4769,35,177
4864,35,177
4591,35,177
2411,35,177
2707,35,177
3765,35,177
4143,35,177
4964,35,177
4982,35,177
2985,35,177
5086,35,177
2297,35,177
5177,35,177
3976,35,177
1109,35,177
2494,35,177
5712,35,177
3593,35,177
5780,35,177
5322,35,177
5345,35,177
5426,35,177
4248,35,177
6165,35,177
5470,35,177
5474,35,177
6312,35,177
6317,35,177
4588,35,177
87,35,177
266,35,177
4366,35,177
4941,35,177
641,35,177
5789,35,177
674,35,177
693,35,177
5801,35,177
701,35,177
4987,35,177
817,35,177
852,35,177
1699,35,177
4920,35,177
6323,35,177
1858,35,177
1144,35,177
2196,35,177
2009,35,177
2010,35,177
2013,35,177
2028,35,177
2841,35,177
3882,35,177
2252,35,177
241,35,177
2264,35,177
298,35,177
5872,35,177
2459,35,177
2460,35,177
2466,35,177
2601,35,177
2689,35,177
602,35,177
2752,35,177
617,35,177
2810,35,177
2812,35,177
2844,35,177
2482,35,177
2851,35,177
2852,35,177
2995,35,177
690,35,177
706,35,177
3067,35,177
761,35,177
762,35,177
3309,35,177
797,35,177
3744,35,177
3754,35,177
3775,35,177
3797,35,177
1102,35,177
3979,35,177
2695,35,177
4943,35,177
4651,35,177
4697,35,177
1386,35,177
1416,35,177
4805,35,177
4713,35,177
1517,35,177
5170,35,177
1599,35,177
5477,35,177
1644,35,177
1654,35,177
1660,35,177
5710,35,177
1685,35,177
4785,35,177
3424,35,177
6081,35,177
6082,35,177
3649,35,177
4325,35,177
4563,35,177
187,35,177
286,35,177
1933,35,177
1971,35,177
1749,35,177
634,35,177
635,35,177
679,35,177
863,35,177
1069,35,177
1231,35,177
5651,35,177
2201,35,177
1391,35,177
2221,35,177
5216,35,177
1450,35,177
2261,35,177
1460,35,177
2291,35,177
1528,35,177
2105,35,177
2295,35,177
5907,35,177
2454,35,177
6126,35,177
5301,35,177
139,35,177
2120,35,177
2570,35,177
2637,35,177
698,35,177
4097,35,177
2751,35,177
2834,35,177
134,35,177
2667,35,177
2691,35,177
2867,35,177
2745,35,177
2746,35,177
2764,35,177
3670,35,177
3444,35,177
3451,35,177
3311,35,177
3829,35,177
5052,35,177
5053,35,177
3723,35,177
387,35,177
5313,35,177
3816,35,177
4296,35,177
